trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment,mturker,dv,eval_period_normalized
1,70,30,bonds,2021-03-15T09:53:56Z,task2,1,30,9,v2e8aGQ4,point,master,0.6497120000000001,-0.4666666666666667
1,95,5,stocks,2021-03-15T10:11:19Z,task2,1,95,9,YiuoCenX,table,master,0.9703569999999999,-0.4666666666666667
1,10,90,bonds,2021-03-15T12:01:33Z,task2,1,90,9,ZAoHkw0a,hops,master,0.945692,-0.4666666666666667
1,90,10,stocks,2021-03-15T13:28:55Z,task2,30,90,9,M45OaFvP,dotplot,master,0.945692,0.5
1,100,0,stocks,2021-03-15T13:35:45Z,task2,1,100,9,iqmer3KI,point,master,0.995022,-0.4666666666666667
1,90,10,stocks,2021-03-15T13:53:46Z,task2,1,90,9,T7HR6iyi,density,master,0.945692,-0.4666666666666667
1,0,100,bonds,2021-03-15T20:01:00Z,task2,30,100,9,rcY6S9oO,dotplot,master,0.995022,0.5
1,70,30,stocks,2021-03-15T20:07:47Z,task2,1,70,9,lNOCYGhO,dotplot,master,0.847032,-0.4666666666666667
1,50,50,bonds,2021-03-15T20:04:20Z,task2,1,50,9,140n4mbs,hops,master,0.748372,-0.4666666666666667
1,100,0,stocks,2021-03-15T20:42:38Z,task2,30,100,9,f5LKgqpQ,point,master,0.995022,0.5
1,50,50,stocks,2021-03-15T22:14:38Z,task2,1,50,9,DBQIKx8Z,table,master,0.748372,-0.4666666666666667
1,20,80,stocks,2021-03-16T04:42:43Z,task2,1,20,9,39ZWzf76,dotplot,master,0.600382,-0.4666666666666667
1,15,85,stocks,2021-03-16T04:59:21Z,task2,1,15,9,AR0XBZIP,interval,master,0.575717,-0.4666666666666667
1,100,0,stocks,2021-03-16T14:33:13Z,task2,1,100,9,fzvUmShi,point,master,0.995022,-0.4666666666666667
1,30,70,stocks,2021-03-16T18:58:55Z,task2,1,30,9,ISxZ2FH5,hops,master,0.6497120000000001,-0.4666666666666667
1,100,0,stocks,2021-03-16T19:20:21Z,task2,1,100,9,ixnlV8AS,table,non-master,0.995022,-0.4666666666666667
1,60,40,stocks,2021-03-17T13:07:36Z,task2,30,60,9,kcjVVfCK,table,non-master,0.797702,0.5
1,50,50,stocks,2021-03-17T13:04:05Z,task2,1,50,9,Es5ER1YT,dotplot,non-master,0.748372,-0.4666666666666667
1,100,0,stocks,2021-03-17T13:07:12Z,task2,30,100,9,6ZVU5hiB,barchart,non-master,0.995022,0.5
1,13,87,stocks,2021-03-17T13:34:08Z,task2,30,13,9,xCjrtzRP,density,non-master,0.565851,0.5
1,15,85,bonds,2021-03-17T14:35:36Z,task2,30,85,9,1C6DBLUa,hops,non-master,0.921027,0.5
1,40,60,bonds,2021-03-17T13:50:40Z,task2,1,60,9,7ucyRcab,hopsdist,non-master,0.797702,-0.4666666666666667
1,30,70,bonds,2021-03-17T14:01:55Z,task2,30,70,9,TF24R4Vr,point,non-master,0.847032,0.5
1,85,15,stocks,2021-03-17T14:32:00Z,task2,1,85,9,JRSkVids,hopsdist,non-master,0.921027,-0.4666666666666667
1,25,75,bonds,2021-03-17T14:43:38Z,task2,30,75,9,EACALwsH,barchart,non-master,0.8716969999999999,0.5
1,90,10,bonds,2021-03-17T15:25:32Z,task2,1,10,9,bijkrN4x,interval,non-master,0.551052,-0.4666666666666667
1,100,0,stocks,2021-03-17T16:27:40Z,task2,30,100,9,UhLgT1NF,hops,non-master,0.995022,0.5
1,70,30,stocks,2021-03-17T16:35:21Z,task2,30,70,9,HYZzEL2u,dotplot,non-master,0.847032,0.5
1,100,0,stocks,2021-03-17T16:30:11Z,task2,30,100,9,VdYpbJUh,dotplot,non-master,0.995022,0.5
1,99,1,stocks,2021-03-17T16:36:10Z,task2,1,99,9,sXf1t2TC,table,non-master,0.990089,-0.4666666666666667
1,0,100,stocks,2021-03-17T16:46:23Z,task2,1,0,9,a3sNCAlt,point,non-master,0.501722,-0.4666666666666667
1,30,70,bonds,2021-03-17T16:54:52Z,task2,30,70,9,WeLeVmdO,hops,non-master,0.847032,0.5
1,30,70,stocks,2021-03-17T16:43:40Z,task2,1,30,9,651zZLZY,dotplot,non-master,0.6497120000000001,-0.4666666666666667
1,35,65,bonds,2021-03-17T17:09:55Z,task2,30,65,9,tPX21tz0,barchart,non-master,0.8223670000000001,0.5
1,100,0,stocks,2021-03-17T17:09:50Z,task2,1,100,9,Wx6qtrFR,density,non-master,0.995022,-0.4666666666666667
1,12,88,stocks,2021-03-17T17:18:55Z,task2,1,12,9,xjaSiYlq,dotplot,non-master,0.560918,-0.4666666666666667
1,0,100,bonds,2021-03-17T17:25:58Z,task2,30,100,9,BdNwuYY3,dotplot,non-master,0.995022,0.5
1,30,70,stocks,2021-03-17T17:36:48Z,task2,1,30,9,gkKtpet7,table,non-master,0.6497120000000001,-0.4666666666666667
1,80,20,bonds,2021-03-17T17:39:31Z,task2,1,20,9,GbheV3mJ,density,non-master,0.600382,-0.4666666666666667
1,0,100,stocks,2021-03-17T17:32:06Z,task2,1,0,9,g88DapTc,hopsdist,non-master,0.501722,-0.4666666666666667
1,100,0,stocks,2021-03-17T17:40:53Z,task2,30,100,9,eMUmMQGE,point,non-master,0.995022,0.5
1,90,10,stocks,2021-03-17T17:55:47Z,task2,1,90,9,B2HV6UdE,density,non-master,0.945692,-0.4666666666666667
1,65,35,bonds,2021-03-17T18:01:05Z,task2,30,35,9,5WKDa2Ef,table,non-master,0.674377,0.5
1,75,25,stocks,2021-03-17T18:02:20Z,task2,30,75,9,nJAP5Ncc,barchart,non-master,0.8716969999999999,0.5
1,65,35,bonds,2021-03-17T18:04:42Z,task2,30,35,9,49IVMYWn,point,non-master,0.674377,0.5
1,0,100,bonds,2021-03-17T18:05:18Z,task2,30,100,9,IsnM1aVU,hops,non-master,0.995022,0.5
1,60,40,stocks,2021-03-17T21:00:54Z,task2,1,60,9,DxOS1qMI,table,non-master,0.797702,-0.4666666666666667
1,0,100,bonds,2021-03-17T20:56:21Z,task2,30,100,9,FV3btokM,point,non-master,0.995022,0.5
1,35,65,bonds,2021-03-17T20:56:24Z,task2,30,65,9,LxXewOKB,dotplot,non-master,0.8223670000000001,0.5
1,10,90,stocks,2021-03-17T21:00:20Z,task2,1,10,9,oUs9Mfce,dotplot,non-master,0.551052,-0.4666666666666667
1,50,50,stocks,2021-03-17T21:14:41Z,task2,1,50,9,f4xt2odB,point,non-master,0.748372,-0.4666666666666667
1,80,20,stocks,2021-03-17T21:06:17Z,task2,30,80,9,7VJnbhrH,hopsdist,non-master,0.896362,0.5
1,20,80,bonds,2021-03-17T21:01:22Z,task2,1,80,9,RGkwBCD7,hops,non-master,0.896362,-0.4666666666666667
1,30,70,bonds,2021-03-17T21:02:47Z,task2,1,70,9,xIEzpaRA,interval,non-master,0.847032,-0.4666666666666667
1,100,0,stocks,2021-03-17T21:09:36Z,task2,1,100,9,NYIo95xY,table,non-master,0.995022,-0.4666666666666667
1,80,20,stocks,2021-03-17T21:12:22Z,task2,30,80,9,GkcZEM1X,table,non-master,0.896362,0.5
1,100,0,bonds,2021-03-17T21:20:07Z,task2,30,0,9,qrOdbxJw,dotplot,non-master,0.501722,0.5
1,15,85,bonds,2021-03-17T21:45:17Z,task2,30,85,9,biD53yQS,dotplot,non-master,0.921027,0.5
1,65,35,stocks,2021-03-17T21:56:15Z,task2,1,65,9,FCqfkdPd,dotplot,non-master,0.8223670000000001,-0.4666666666666667
1,0,100,bonds,2021-03-17T21:56:33Z,task2,30,100,9,5DZhfrMX,interval,non-master,0.995022,0.5
1,40,60,bonds,2021-03-17T22:01:35Z,task2,1,60,9,TLjfV7aD,hopsdist,non-master,0.797702,-0.4666666666666667
1,9,91,stocks,2021-03-17T22:19:42Z,task2,30,9,9,CiXTsREp,density,non-master,0.546119,0.5
1,80,20,bonds,2021-03-17T22:26:31Z,task2,1,20,9,IhtyQEo6,density,non-master,0.600382,-0.4666666666666667
1,35,65,stocks,2021-03-17T22:51:40Z,task2,1,35,9,DONO5fOK,point,non-master,0.674377,-0.4666666666666667
1,25,75,stocks,2021-03-18T01:05:02Z,task2,1,25,9,wk2kZpQp,barchart,non-master,0.625047,-0.4666666666666667
1,40,60,bonds,2021-03-18T01:06:11Z,task2,30,60,9,2rMOynRc,interval,non-master,0.797702,0.5
1,25,75,stocks,2021-03-18T01:07:47Z,task2,1,25,9,RJ0yK39m,hopsdist,non-master,0.625047,-0.4666666666666667
1,46,54,stocks,2021-03-18T01:20:55Z,task2,30,46,9,aLzBpinz,barchart,non-master,0.72864,0.5
1,0,100,bonds,2021-03-18T01:19:54Z,task2,1,100,9,LvaztNSx,interval,non-master,0.995022,-0.4666666666666667
1,20,80,bonds,2021-03-18T01:14:28Z,task2,30,80,9,Rxuytkvq,barchart,non-master,0.896362,0.5
1,80,20,stocks,2021-03-18T01:20:05Z,task2,30,80,9,yTxbkwCa,interval,non-master,0.896362,0.5
1,30,70,bonds,2021-03-18T01:22:16Z,task2,1,70,9,3a63mASS,hopsdist,non-master,0.847032,-0.4666666666666667
1,100,0,stocks,2021-03-18T01:21:55Z,task2,30,100,9,hnADzc3k,hopsdist,non-master,0.995022,0.5
1,20,80,bonds,2021-03-18T01:22:44Z,task2,1,80,9,mxVQAeko,barchart,non-master,0.896362,-0.4666666666666667
1,78,22,stocks,2021-03-18T01:31:41Z,task2,30,78,9,azCvgawo,interval,non-master,0.886496,0.5
1,93,7,stocks,2021-03-18T01:46:21Z,task2,30,93,9,sAmbOGvp,interval,non-master,0.960491,0.5
1,80,20,stocks,2021-03-18T01:26:32Z,task2,30,80,9,jjVRkJbo,hopsdist,non-master,0.896362,0.5
1,20,80,bonds,2021-03-18T01:43:18Z,task2,1,80,9,JSjHZMdQ,barchart,non-master,0.896362,-0.4666666666666667
1,30,70,bonds,2021-03-18T01:45:20Z,task2,1,70,9,zjbadj2T,interval,non-master,0.847032,-0.4666666666666667
1,40,60,bonds,2021-03-18T01:52:19Z,task2,1,60,9,n6Fb15Be,interval,non-master,0.797702,-0.4666666666666667
1,50,50,stocks,2021-03-18T01:59:44Z,task2,1,50,9,LiUSBIbs,hopsdist,non-master,0.748372,-0.4666666666666667
1,45,55,stocks,2021-03-18T02:15:03Z,task2,30,45,9,bfKHFfR8,hopsdist,non-master,0.723707,0.5
1,78,22,bonds,2021-03-18T02:12:55Z,task2,1,22,9,qw7Y3WE6,hopsdist,non-master,0.610248,-0.4666666666666667
1,20,80,bonds,2021-03-18T02:59:30Z,task2,30,80,9,X4DUFLzy,barchart,non-master,0.896362,0.5
1,0,100,stocks,2021-03-18T02:54:58Z,task2,30,0,9,ERf7L7VX,hopsdist,non-master,0.501722,0.5
1,1,99,bonds,2021-03-18T02:55:37Z,task2,30,99,9,5rThdkyC,interval,non-master,0.990089,0.5
1,80,20,bonds,2021-03-18T03:16:52Z,task2,1,20,9,sfqKoI60,table,non-master,0.600382,-0.4666666666666667
1,55,45,bonds,2021-03-18T03:23:32Z,task2,1,45,9,irBodiNR,density,non-master,0.723707,-0.4666666666666667
1,100,0,bonds,2021-03-18T03:11:02Z,task2,1,0,9,vY1JF5yT,barchart,non-master,0.501722,-0.4666666666666667
1,50,50,bonds,2021-03-18T03:19:37Z,task2,1,50,9,QA7eaZ58,interval,non-master,0.748372,-0.4666666666666667
1,65,35,stocks,2021-03-18T03:38:50Z,task2,1,65,9,5LdZf9d2,density,non-master,0.8223670000000001,-0.4666666666666667
1,80,20,stocks,2021-03-18T03:58:51Z,task2,1,80,9,bYY2jRXC,table,non-master,0.896362,-0.4666666666666667
1,13,87,bonds,2021-03-18T04:16:33Z,task2,1,87,9,6hYtvkUt,interval,non-master,0.930893,-0.4666666666666667
1,45,55,bonds,2021-03-18T04:15:54Z,task2,30,55,9,hFWAcYms,hops,non-master,0.773037,0.5
1,60,40,stocks,2021-03-18T04:26:21Z,task2,1,60,9,AzFffxWV,table,non-master,0.797702,-0.4666666666666667
1,8,92,stocks,2021-03-18T04:26:29Z,task2,30,8,9,CTij7KI0,density,non-master,0.541186,0.5
1,40,60,bonds,2021-03-18T04:39:38Z,task2,1,60,9,3Av6mKCU,table,non-master,0.797702,-0.4666666666666667
1,9,91,bonds,2021-03-18T04:41:42Z,task2,30,91,9,giqrEsxa,interval,non-master,0.950625,0.5
1,80,20,stocks,2021-03-18T05:05:18Z,task2,1,80,9,NoAbJ9SC,density,non-master,0.896362,-0.4666666666666667
1,8,92,bonds,2021-03-18T04:53:59Z,task2,1,92,9,YGmVXctb,hops,non-master,0.955558,-0.4666666666666667
1,25,75,stocks,2021-03-18T06:58:06Z,task2,1,25,9,YzzaZbQb,table,non-master,0.625047,-0.4666666666666667
1,40,60,bonds,2021-03-18T08:44:20Z,task2,30,60,9,1CxbYDi0,hopsdist,non-master,0.797702,0.5
1,0,100,bonds,2021-03-18T16:07:01Z,task2,30,100,9,VrORzmC3,density,non-master,0.995022,0.5
1,80,20,bonds,2021-03-18T16:13:36Z,task2,30,20,9,Ke6AO54Z,table,non-master,0.600382,0.5
1,13,87,bonds,2021-03-18T16:08:57Z,task2,30,87,9,pfuRg4QJ,barchart,non-master,0.930893,0.5
1,75,25,stocks,2021-03-18T16:13:00Z,task2,30,75,9,aR6ZAxSB,barchart,non-master,0.8716969999999999,0.5
1,45,55,stocks,2021-03-18T16:18:45Z,task2,1,45,9,FvkXyNfJ,point,non-master,0.723707,-0.4666666666666667
1,0,100,bonds,2021-03-18T16:16:18Z,task2,30,100,9,XWGQKCYK,table,non-master,0.995022,0.5
1,95,5,stocks,2021-03-18T16:29:05Z,task2,30,95,9,o0vmJ33w,table,non-master,0.9703569999999999,0.5
1,35,65,stocks,2021-03-18T16:24:05Z,task2,1,35,9,dn0ceftL,interval,non-master,0.674377,-0.4666666666666667
1,20,80,bonds,2021-03-18T16:26:17Z,task2,30,80,9,FlkpZA5D,interval,non-master,0.896362,0.5
1,50,50,bonds,2021-03-18T16:29:08Z,task2,1,50,9,BSl2bHCH,barchart,non-master,0.748372,-0.4666666666666667
1,0,100,bonds,2021-03-18T16:24:23Z,task2,30,100,9,diRsvrSp,point,non-master,0.995022,0.5
1,70,30,stocks,2021-03-18T16:26:01Z,task2,1,70,9,jWrAFb7o,density,non-master,0.847032,-0.4666666666666667
1,0,100,bonds,2021-03-18T16:30:40Z,task2,30,100,9,73pjFxSt,point,non-master,0.995022,0.5
1,75,25,stocks,2021-03-18T16:34:52Z,task2,1,75,9,nP3o6Xld,point,non-master,0.8716969999999999,-0.4666666666666667
1,30,70,stocks,2021-03-18T16:34:29Z,task2,1,30,9,ulloPKoy,density,non-master,0.6497120000000001,-0.4666666666666667
1,70,30,bonds,2021-03-18T16:47:00Z,task2,1,30,9,jmulOEyq,density,non-master,0.6497120000000001,-0.4666666666666667
1,85,15,stocks,2021-03-18T16:46:50Z,task2,1,85,9,L81uYnFP,point,non-master,0.921027,-0.4666666666666667
1,5,95,bonds,2021-03-18T16:49:55Z,task2,30,95,9,Ckqp0S6g,point,non-master,0.9703569999999999,0.5
1,0,100,bonds,2021-03-18T17:01:16Z,task2,30,100,9,Y1nt7yaG,table,non-master,0.995022,0.5
1,20,80,bonds,2021-03-18T17:01:35Z,task2,30,80,9,rk3wPfU9,hops,non-master,0.896362,0.5
1,50,50,stocks,2021-03-18T17:02:31Z,task2,1,50,9,zMH4npNY,interval,non-master,0.748372,-0.4666666666666667
1,1,99,stocks,2021-03-18T17:24:40Z,task2,1,1,9,RxaxieZl,table,non-master,0.506655,-0.4666666666666667
1,50,50,bonds,2021-03-18T17:15:25Z,task2,30,50,9,ZNgZUovw,table,non-master,0.748372,0.5
1,50,50,stocks,2021-03-18T17:17:36Z,task2,30,50,9,AxjtwqAS,hopsdist,non-master,0.748372,0.5
1,16,84,bonds,2021-03-18T17:44:37Z,task2,1,84,9,a0v0gmBS,dotplot,non-master,0.916094,-0.4666666666666667
1,0,100,bonds,2021-03-18T18:35:04Z,task2,30,100,9,n0Sc4wcz,dotplot,non-master,0.995022,0.5
1,60,40,stocks,2021-03-18T18:37:02Z,task2,1,60,9,L7SBxoYt,hops,non-master,0.797702,-0.4666666666666667
1,20,80,bonds,2021-03-18T18:42:52Z,task2,30,80,9,13ALfEli,point,non-master,0.896362,0.5
1,40,60,bonds,2021-03-18T18:43:13Z,task2,1,60,9,KJtTnWx0,dotplot,non-master,0.797702,-0.4666666666666667
1,15,85,bonds,2021-03-18T18:40:34Z,task2,30,85,9,Fk9KAr2Z,hopsdist,non-master,0.921027,0.5
1,40,60,bonds,2021-03-18T18:51:33Z,task2,1,60,9,HMvodXiB,interval,non-master,0.797702,-0.4666666666666667
1,0,100,stocks,2021-03-18T18:42:08Z,task2,30,0,9,rvf4nZOP,hops,non-master,0.501722,0.5
1,70,30,stocks,2021-03-18T18:46:50Z,task2,30,70,9,9guVNGGC,dotplot,non-master,0.847032,0.5
1,100,0,stocks,2021-03-18T18:47:09Z,task2,30,100,9,tvLQoi4G,barchart,non-master,0.995022,0.5
1,70,30,stocks,2021-03-18T18:46:43Z,task2,1,70,9,tQDYxZ81,hops,non-master,0.847032,-0.4666666666666667
1,30,70,stocks,2021-03-18T18:49:29Z,task2,30,30,9,ayPyXGjo,barchart,non-master,0.6497120000000001,0.5
1,90,10,stocks,2021-03-18T18:51:44Z,task2,30,90,9,yVncI91m,barchart,non-master,0.945692,0.5
1,5,95,bonds,2021-03-18T18:52:14Z,task2,30,95,9,3Vuu6iKT,dotplot,non-master,0.9703569999999999,0.5
1,65,35,bonds,2021-03-18T18:56:54Z,task2,1,35,9,UjjJWjHQ,barchart,non-master,0.674377,-0.4666666666666667
1,65,35,stocks,2021-03-18T18:59:46Z,task2,30,65,9,ERx33R94,point,non-master,0.8223670000000001,0.5
1,75,25,stocks,2021-03-18T18:55:57Z,task2,30,75,9,n2ToGPvU,dotplot,non-master,0.8716969999999999,0.5
1,50,50,stocks,2021-03-18T18:57:13Z,task2,1,50,9,pTQ62b0l,dotplot,non-master,0.748372,-0.4666666666666667
1,0,100,bonds,2021-03-18T19:08:30Z,task2,30,100,9,M2wTjbSE,point,non-master,0.995022,0.5
1,90,10,stocks,2021-03-18T19:08:25Z,task2,30,90,9,HJs83Q8g,interval,non-master,0.945692,0.5
1,100,0,stocks,2021-03-18T19:20:10Z,task2,30,100,9,8dTEvjO4,hopsdist,non-master,0.995022,0.5
1,85,15,stocks,2021-03-18T19:27:50Z,task2,1,85,9,KWDgbGm4,interval,non-master,0.921027,-0.4666666666666667
1,0,100,bonds,2021-03-18T19:30:36Z,task2,30,100,9,UJcVd2TG,hops,non-master,0.995022,0.5
1,40,60,stocks,2021-03-18T19:40:41Z,task2,1,40,9,ApM8otwl,hopsdist,non-master,0.6990419999999999,-0.4666666666666667
1,75,25,stocks,2021-03-18T19:54:56Z,task2,30,75,9,6AXFCdZ9,interval,non-master,0.8716969999999999,0.5
1,0,100,bonds,2021-03-18T19:52:10Z,task2,30,100,9,CWm8UHdR,point,non-master,0.995022,0.5
1,50,50,stocks,2021-03-18T19:53:49Z,task2,30,50,9,qEtWBV4q,dotplot,non-master,0.748372,0.5
1,5,95,bonds,2021-03-18T19:58:22Z,task2,30,95,9,990j0a1g,dotplot,non-master,0.9703569999999999,0.5
1,16,84,stocks,2021-03-18T19:59:47Z,task2,30,16,9,i1ThzWu9,barchart,non-master,0.58065,0.5
1,2,98,bonds,2021-03-18T19:56:19Z,task2,1,98,9,3HTa4C3w,dotplot,non-master,0.9851559999999999,-0.4666666666666667
1,10,90,stocks,2021-03-18T20:50:38Z,task2,1,10,9,f2gacKfC,point,non-master,0.551052,-0.4666666666666667
1,10,90,bonds,2021-03-18T21:41:43Z,task2,30,90,9,MDgpushP,hops,non-master,0.945692,0.5
1,50,50,bonds,2021-03-18T21:43:57Z,task2,1,50,9,g1VQzaaH,point,non-master,0.748372,-0.4666666666666667
1,80,20,stocks,2021-03-18T21:54:26Z,task2,30,80,9,I4DYQ30E,barchart,non-master,0.896362,0.5
1,75,25,stocks,2021-03-18T21:48:19Z,task2,1,75,9,7oAfixKC,density,non-master,0.8716969999999999,-0.4666666666666667
1,15,85,bonds,2021-03-18T21:53:53Z,task2,1,85,9,xDD5eppb,point,non-master,0.921027,-0.4666666666666667
1,10,90,stocks,2021-03-18T21:48:12Z,task2,1,10,9,8ObNrSLP,hops,non-master,0.551052,-0.4666666666666667
1,45,55,stocks,2021-03-18T22:01:51Z,task2,30,45,9,EQKY3iUK,hopsdist,non-master,0.723707,0.5
1,75,25,bonds,2021-03-18T22:15:29Z,task2,1,25,9,F9sXiaez,barchart,non-master,0.625047,-0.4666666666666667
1,60,40,bonds,2021-03-18T22:17:30Z,task2,1,40,9,WpvHJU0u,barchart,non-master,0.6990419999999999,-0.4666666666666667
1,5,95,bonds,2021-03-18T22:18:09Z,task2,30,95,9,7EoLeJB8,barchart,non-master,0.9703569999999999,0.5
1,40,60,bonds,2021-03-18T22:26:01Z,task2,1,60,9,N1Sd7DgS,barchart,non-master,0.797702,-0.4666666666666667
1,0,100,bonds,2021-03-18T22:39:07Z,task2,30,100,9,bvD5GSTE,hopsdist,non-master,0.995022,0.5
1,25,75,bonds,2021-03-18T22:55:27Z,task2,1,75,9,9ELOvUK7,barchart,non-master,0.8716969999999999,-0.4666666666666667
1,60,40,stocks,2021-03-18T22:58:44Z,task2,30,60,9,J68xlxT0,density,non-master,0.797702,0.5
1,70,30,stocks,2021-03-18T22:59:54Z,task2,30,70,9,6bPeDxK2,point,non-master,0.847032,0.5
2,20,80,bonds,2021-03-14T18:12:31Z,task2,5,80,10,bD48Dkqx,hops,master,0.896362,-0.33333333333333337
2,9,91,stocks,2021-03-14T18:51:00Z,task2,25,9,10,eQFXhCnI,hops,master,0.546119,0.33333333333333337
2,60,40,stocks,2021-03-14T19:06:14Z,task2,5,60,10,HnGQuT00,point,master,0.797702,-0.33333333333333337
2,70,30,stocks,2021-03-14T18:54:27Z,task2,15,70,10,Ks0A1NpT,barchart,master,0.847032,0
2,85,15,stocks,2021-03-15T01:35:45Z,task2,20,85,10,M5LqR4zT,barchart,master,0.921027,0.16666666666666669
2,40,60,stocks,2021-03-15T01:27:53Z,task2,5,40,10,3ndBz7Qo,table,master,0.6990419999999999,-0.33333333333333337
2,0,100,bonds,2021-03-15T01:25:57Z,task2,25,100,10,AWr1hgkv,hopsdist,master,0.995022,0.33333333333333337
2,0,100,bonds,2021-03-15T01:31:05Z,task2,25,100,10,CdUu1H6o,interval,master,0.995022,0.33333333333333337
2,9,91,stocks,2021-03-15T01:44:43Z,task2,25,9,10,zPh3til0,table,master,0.546119,0.33333333333333337
2,7,93,stocks,2021-03-15T04:23:55Z,task2,20,7,10,qjKh7UVK,dotplot,master,0.536253,0.16666666666666669
2,95,5,stocks,2021-03-15T04:16:01Z,task2,25,95,10,0kdSrEo1,hops,master,0.9703569999999999,0.33333333333333337
2,60,40,bonds,2021-03-15T04:02:27Z,task2,20,40,10,NtGf92sF,hops,master,0.6990419999999999,0.16666666666666669
2,50,50,stocks,2021-03-15T04:23:56Z,task2,5,50,10,s4Q3qpf8,density,master,0.748372,-0.33333333333333337
2,4,96,stocks,2021-03-15T04:24:51Z,task2,15,4,10,wcNpYsey,table,master,0.521454,0
2,15,85,bonds,2021-03-15T04:24:40Z,task2,25,85,10,jRfV99uU,interval,master,0.921027,0.33333333333333337
2,6,94,stocks,2021-03-15T04:34:56Z,task2,20,6,10,vfzDKPXv,point,master,0.53132,0.16666666666666669
2,8,92,bonds,2021-03-15T04:24:11Z,task2,10,92,10,kNKuLFG1,dotplot,master,0.955558,-0.16666666666666663
2,90,10,stocks,2021-03-15T04:21:49Z,task2,15,90,10,zmUvANDx,interval,master,0.945692,0
2,50,50,stocks,2021-03-15T04:23:48Z,task2,25,50,10,benynrvy,density,master,0.748372,0.33333333333333337
2,60,40,stocks,2021-03-15T04:37:39Z,task2,25,60,10,ebn3H4dp,density,master,0.797702,0.33333333333333337
2,0,100,bonds,2021-03-15T04:36:23Z,task2,25,100,10,9WnJN1l8,dotplot,master,0.995022,0.33333333333333337
2,15,85,bonds,2021-03-15T04:40:27Z,task2,15,85,10,Ezv2ERqp,dotplot,master,0.921027,0
2,40,60,bonds,2021-03-15T05:37:04Z,task2,15,60,10,ybFQHjKq,density,master,0.797702,0
2,90,10,stocks,2021-03-15T06:16:35Z,task2,20,90,10,F5VIGNAk,hopsdist,master,0.945692,0.16666666666666669
2,75,25,stocks,2021-03-15T23:11:30Z,task2,15,75,10,E59UVtDr,point,master,0.8716969999999999,0
2,80,20,stocks,2021-03-15T09:55:39Z,task2,15,80,10,v2e8aGQ4,point,master,0.896362,0
2,65,35,bonds,2021-03-15T10:11:28Z,task2,20,35,10,YiuoCenX,table,master,0.674377,0.16666666666666669
2,10,90,bonds,2021-03-15T12:01:44Z,task2,10,90,10,ZAoHkw0a,hops,master,0.945692,-0.16666666666666663
2,45,55,bonds,2021-03-15T13:29:07Z,task2,10,55,10,M45OaFvP,dotplot,master,0.773037,-0.16666666666666663
2,100,0,stocks,2021-03-15T13:35:51Z,task2,15,100,10,iqmer3KI,point,master,0.995022,0
2,85,15,bonds,2021-03-15T13:53:57Z,task2,15,15,10,T7HR6iyi,density,master,0.575717,0
2,100,0,stocks,2021-03-15T20:01:10Z,task2,10,100,10,rcY6S9oO,dotplot,master,0.995022,-0.16666666666666663
2,100,0,bonds,2021-03-15T20:07:55Z,task2,25,0,10,lNOCYGhO,dotplot,master,0.501722,0.33333333333333337
2,60,40,stocks,2021-03-15T20:04:26Z,task2,10,60,10,140n4mbs,hops,master,0.797702,-0.16666666666666663
2,100,0,bonds,2021-03-15T20:42:53Z,task2,5,0,10,f5LKgqpQ,point,master,0.501722,-0.33333333333333337
2,0,100,bonds,2021-03-15T22:14:45Z,task2,20,100,10,DBQIKx8Z,table,master,0.995022,0.16666666666666669
2,40,60,stocks,2021-03-16T04:42:48Z,task2,15,40,10,39ZWzf76,dotplot,master,0.6990419999999999,0
2,10,90,stocks,2021-03-16T04:59:30Z,task2,5,10,10,AR0XBZIP,interval,master,0.551052,-0.33333333333333337
2,100,0,stocks,2021-03-16T14:33:19Z,task2,20,100,10,fzvUmShi,point,master,0.995022,0.16666666666666669
2,60,40,stocks,2021-03-16T18:59:08Z,task2,5,60,10,ISxZ2FH5,hops,master,0.797702,-0.33333333333333337
2,80,20,stocks,2021-03-16T19:20:34Z,task2,10,80,10,ixnlV8AS,table,non-master,0.896362,-0.16666666666666663
2,20,80,stocks,2021-03-17T13:07:55Z,task2,5,20,10,kcjVVfCK,table,non-master,0.600382,-0.33333333333333337
2,60,40,stocks,2021-03-17T13:04:16Z,task2,20,60,10,Es5ER1YT,dotplot,non-master,0.797702,0.16666666666666669
2,0,100,bonds,2021-03-17T13:07:16Z,task2,20,100,10,6ZVU5hiB,barchart,non-master,0.995022,0.16666666666666669
2,4,96,bonds,2021-03-17T13:34:16Z,task2,5,96,10,xCjrtzRP,density,non-master,0.97529,-0.33333333333333337
2,6,94,stocks,2021-03-17T14:35:48Z,task2,5,6,10,1C6DBLUa,hops,non-master,0.53132,-0.33333333333333337
2,35,65,stocks,2021-03-17T13:50:51Z,task2,5,35,10,7ucyRcab,hopsdist,non-master,0.674377,-0.33333333333333337
2,51,49,stocks,2021-03-17T14:02:12Z,task2,5,51,10,TF24R4Vr,point,non-master,0.753305,-0.33333333333333337
2,75,25,stocks,2021-03-17T14:32:10Z,task2,5,75,10,JRSkVids,hopsdist,non-master,0.8716969999999999,-0.33333333333333337
2,60,40,stocks,2021-03-17T14:43:50Z,task2,10,60,10,EACALwsH,barchart,non-master,0.797702,-0.16666666666666663
