trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment,mturker,dv
1,65,35,stocks,2021-03-17T16:45:48Z,task1,30,65,2,WeLeVmdO,hops,non-master,0.8223670000000001
1,80,20,bonds,2021-03-17T16:38:48Z,task1,1,20,2,651zZLZY,dotplot,non-master,0.600382
1,75,25,stocks,2021-03-17T17:07:38Z,task1,30,75,2,tPX21tz0,barchart,non-master,0.8716969999999999
1,100,0,stocks,2021-03-17T17:08:08Z,task1,1,100,2,Wx6qtrFR,density,non-master,0.995022
1,40,60,stocks,2021-03-17T17:16:37Z,task1,1,40,2,xjaSiYlq,dotplot,non-master,0.6990419999999999
1,100,0,stocks,2021-03-17T17:22:37Z,task1,30,100,2,BdNwuYY3,dotplot,non-master,0.995022
1,80,20,bonds,2021-03-17T17:27:47Z,task1,1,20,2,gkKtpet7,table,non-master,0.600382
1,10,90,stocks,2021-03-17T17:31:48Z,task1,1,10,2,GbheV3mJ,density,non-master,0.551052
1,90,10,stocks,2021-03-17T17:30:08Z,task1,1,90,2,g88DapTc,hopsdist,non-master,0.945692
1,100,0,stocks,2021-03-17T17:37:54Z,task1,30,100,2,eMUmMQGE,point,non-master,0.995022
1,25,75,bonds,2021-03-17T17:51:52Z,task1,1,75,2,B2HV6UdE,density,non-master,0.8716969999999999
1,0,100,bonds,2021-03-17T17:58:17Z,task1,30,100,2,5WKDa2Ef,table,non-master,0.995022
1,30,70,bonds,2021-03-17T17:54:51Z,task1,30,70,2,nJAP5Ncc,barchart,non-master,0.847032
1,100,0,stocks,2021-03-17T17:59:02Z,task1,30,100,2,49IVMYWn,point,non-master,0.995022
1,0,100,bonds,2021-03-17T18:01:36Z,task1,30,100,2,IsnM1aVU,hops,non-master,0.995022
1,60,40,bonds,2021-03-17T20:58:16Z,task1,1,40,2,DxOS1qMI,table,non-master,0.6990419999999999
1,0,100,bonds,2021-03-17T20:53:22Z,task1,30,100,2,FV3btokM,point,non-master,0.995022
1,75,25,stocks,2021-03-17T20:54:00Z,task1,30,75,2,LxXewOKB,dotplot,non-master,0.8716969999999999
1,30,70,bonds,2021-03-17T20:55:59Z,task1,1,70,2,oUs9Mfce,dotplot,non-master,0.847032
1,60,40,bonds,2021-03-17T21:02:32Z,task1,1,40,2,f4xt2odB,point,non-master,0.6990419999999999
1,20,80,bonds,2021-03-17T21:00:26Z,task1,30,80,2,7VJnbhrH,hopsdist,non-master,0.896362
1,13,87,bonds,2021-03-17T20:56:45Z,task1,1,87,2,RGkwBCD7,hops,non-master,0.930893
1,40,60,bonds,2021-03-17T20:59:35Z,task1,1,60,2,xIEzpaRA,interval,non-master,0.797702
1,0,100,bonds,2021-03-17T21:07:07Z,task1,1,100,2,NYIo95xY,table,non-master,0.995022
1,10,90,bonds,2021-03-17T21:09:22Z,task1,30,90,2,GkcZEM1X,table,non-master,0.945692
1,0,100,bonds,2021-03-17T21:15:01Z,task1,30,100,2,qrOdbxJw,dotplot,non-master,0.995022
1,100,0,stocks,2021-03-17T21:37:27Z,task1,30,100,2,biD53yQS,dotplot,non-master,0.995022
1,100,0,bonds,2021-03-17T21:53:16Z,task1,1,0,2,FCqfkdPd,dotplot,non-master,0.501722
1,0,100,bonds,2021-03-17T21:53:22Z,task1,30,100,2,5DZhfrMX,interval,non-master,0.995022
1,40,60,stocks,2021-03-17T21:57:52Z,task1,1,40,2,TLjfV7aD,hopsdist,non-master,0.6990419999999999
1,32,68,stocks,2021-03-17T22:16:51Z,task1,30,32,2,CiXTsREp,density,non-master,0.659578
1,80,20,stocks,2021-03-17T22:23:19Z,task1,1,80,2,IhtyQEo6,density,non-master,0.896362
1,70,30,bonds,2021-03-17T22:47:51Z,task1,1,30,2,DONO5fOK,point,non-master,0.6497120000000001
1,20,80,bonds,2021-03-18T01:02:06Z,task1,1,80,2,wk2kZpQp,barchart,non-master,0.896362
1,0,100,bonds,2021-03-18T01:02:25Z,task1,30,100,2,2rMOynRc,interval,non-master,0.995022
1,25,75,bonds,2021-03-18T01:04:13Z,task1,1,75,2,RJ0yK39m,hopsdist,non-master,0.8716969999999999
1,32,68,bonds,2021-03-18T01:18:37Z,task1,30,68,2,aLzBpinz,barchart,non-master,0.837166
1,0,100,stocks,2021-03-18T01:16:15Z,task1,1,0,2,LvaztNSx,interval,non-master,0.501722
1,10,90,bonds,2021-03-18T01:12:27Z,task1,30,90,2,Rxuytkvq,barchart,non-master,0.945692
1,90,10,stocks,2021-03-18T01:16:29Z,task1,30,90,2,yTxbkwCa,interval,non-master,0.945692
1,80,20,stocks,2021-03-18T01:17:23Z,task1,1,80,2,3a63mASS,hopsdist,non-master,0.896362
1,95,5,stocks,2021-03-18T01:18:57Z,task1,30,95,2,hnADzc3k,hopsdist,non-master,0.9703569999999999
1,40,60,bonds,2021-03-18T01:20:29Z,task1,1,60,2,mxVQAeko,barchart,non-master,0.797702
1,90,10,stocks,2021-03-18T01:23:03Z,task1,30,90,2,azCvgawo,interval,non-master,0.945692
1,5,95,bonds,2021-03-18T01:34:13Z,task1,30,95,2,sAmbOGvp,interval,non-master,0.9703569999999999
1,22,78,bonds,2021-03-18T01:24:37Z,task1,30,78,2,jjVRkJbo,hopsdist,non-master,0.886496
1,70,30,stocks,2021-03-18T01:37:55Z,task1,1,70,2,JSjHZMdQ,barchart,non-master,0.847032
1,75,25,stocks,2021-03-18T01:41:41Z,task1,1,75,2,zjbadj2T,interval,non-master,0.8716969999999999
1,75,25,stocks,2021-03-18T01:49:54Z,task1,1,75,2,n6Fb15Be,interval,non-master,0.8716969999999999
1,10,90,stocks,2021-03-18T01:52:39Z,task1,1,10,2,LiUSBIbs,hopsdist,non-master,0.551052
1,70,30,stocks,2021-03-18T02:02:58Z,task1,30,70,2,bfKHFfR8,hopsdist,non-master,0.847032
1,75,25,bonds,2021-03-18T02:09:59Z,task1,1,25,2,qw7Y3WE6,hopsdist,non-master,0.625047
1,90,10,stocks,2021-03-18T02:54:21Z,task1,30,90,2,X4DUFLzy,barchart,non-master,0.945692
1,100,0,stocks,2021-03-18T02:52:57Z,task1,30,100,2,ERf7L7VX,hopsdist,non-master,0.995022
1,100,0,stocks,2021-03-18T02:52:32Z,task1,30,100,2,5rThdkyC,interval,non-master,0.995022
1,60,40,bonds,2021-03-18T03:06:29Z,task1,1,40,2,sfqKoI60,table,non-master,0.6990419999999999
1,63,37,bonds,2021-03-18T03:04:59Z,task1,1,37,2,irBodiNR,density,non-master,0.6842429999999999
1,0,100,stocks,2021-03-18T03:07:43Z,task1,1,0,2,vY1JF5yT,barchart,non-master,0.501722
1,78,22,bonds,2021-03-18T03:16:39Z,task1,1,22,2,QA7eaZ58,interval,non-master,0.610248
1,35,65,bonds,2021-03-18T03:33:52Z,task1,1,65,2,5LdZf9d2,density,non-master,0.8223670000000001
1,90,10,stocks,2021-03-18T03:55:18Z,task1,1,90,2,bYY2jRXC,table,non-master,0.945692
1,13,87,stocks,2021-03-18T04:10:05Z,task1,1,13,2,6hYtvkUt,interval,non-master,0.565851
1,35,65,bonds,2021-03-18T04:13:57Z,task1,30,65,2,hFWAcYms,hops,non-master,0.8223670000000001
1,75,25,stocks,2021-03-18T04:20:01Z,task1,1,75,2,AzFffxWV,table,non-master,0.8716969999999999
1,8,92,bonds,2021-03-18T04:22:02Z,task1,30,92,2,CTij7KI0,density,non-master,0.955558
1,50,50,stocks,2021-03-18T04:35:39Z,task1,1,50,2,3Av6mKCU,table,non-master,0.748372
1,8,92,bonds,2021-03-18T04:38:03Z,task1,30,92,2,giqrEsxa,interval,non-master,0.955558
1,65,35,stocks,2021-03-18T04:55:25Z,task1,1,65,2,NoAbJ9SC,density,non-master,0.8223670000000001
1,3,97,bonds,2021-03-18T04:50:03Z,task1,1,97,2,YGmVXctb,hops,non-master,0.9802230000000001
1,75,25,bonds,2021-03-18T06:51:40Z,task1,1,25,2,YzzaZbQb,table,non-master,0.625047
1,30,70,bonds,2021-03-18T08:38:58Z,task1,30,70,2,1CxbYDi0,hopsdist,non-master,0.847032
1,100,0,stocks,2021-03-18T16:03:57Z,task1,30,100,2,VrORzmC3,density,non-master,0.995022
1,0,100,bonds,2021-03-18T16:06:40Z,task1,30,100,2,Ke6AO54Z,table,non-master,0.995022
1,0,100,bonds,2021-03-18T16:06:26Z,task1,30,100,2,pfuRg4QJ,barchart,non-master,0.995022
1,100,0,stocks,2021-03-18T16:09:35Z,task1,30,100,2,aR6ZAxSB,barchart,non-master,0.995022
1,25,75,stocks,2021-03-18T16:11:22Z,task1,1,25,2,FvkXyNfJ,point,non-master,0.625047
1,0,100,bonds,2021-03-18T16:13:23Z,task1,30,100,2,XWGQKCYK,table,non-master,0.995022
1,0,100,bonds,2021-03-18T16:22:58Z,task1,30,100,2,o0vmJ33w,table,non-master,0.995022
1,35,65,bonds,2021-03-18T16:21:53Z,task1,1,65,2,dn0ceftL,interval,non-master,0.8223670000000001
1,10,90,bonds,2021-03-18T16:22:08Z,task1,30,90,2,FlkpZA5D,interval,non-master,0.945692
1,40,60,bonds,2021-03-18T16:26:49Z,task1,1,60,2,BSl2bHCH,barchart,non-master,0.797702
1,100,0,stocks,2021-03-18T16:22:35Z,task1,30,100,2,diRsvrSp,point,non-master,0.995022
1,50,50,stocks,2021-03-18T16:23:56Z,task1,1,50,2,jWrAFb7o,density,non-master,0.748372
1,100,0,stocks,2021-03-18T16:28:15Z,task1,30,100,2,73pjFxSt,point,non-master,0.995022
1,80,20,bonds,2021-03-18T16:31:31Z,task1,1,20,2,nP3o6Xld,point,non-master,0.600382
1,30,70,stocks,2021-03-18T16:32:47Z,task1,1,30,2,ulloPKoy,density,non-master,0.6497120000000001
1,30,70,bonds,2021-03-18T16:44:34Z,task1,1,70,2,jmulOEyq,density,non-master,0.847032
1,15,85,bonds,2021-03-18T16:44:21Z,task1,1,85,2,L81uYnFP,point,non-master,0.921027
1,18,82,stocks,2021-03-18T16:47:07Z,task1,30,18,2,Ckqp0S6g,point,non-master,0.590516
1,90,10,stocks,2021-03-18T16:54:02Z,task1,30,90,2,Y1nt7yaG,table,non-master,0.945692
1,0,100,bonds,2021-03-18T16:58:47Z,task1,30,100,2,rk3wPfU9,hops,non-master,0.995022
1,20,80,stocks,2021-03-18T16:59:47Z,task1,1,20,2,zMH4npNY,interval,non-master,0.600382
1,1,99,stocks,2021-03-18T17:18:57Z,task1,1,1,2,RxaxieZl,table,non-master,0.506655
1,0,100,bonds,2021-03-18T17:12:19Z,task1,30,100,2,ZNgZUovw,table,non-master,0.995022
1,70,30,stocks,2021-03-18T17:14:05Z,task1,30,70,2,AxjtwqAS,hopsdist,non-master,0.847032
1,50,50,bonds,2021-03-18T17:42:12Z,task1,1,50,2,a0v0gmBS,dotplot,non-master,0.748372
1,0,100,bonds,2021-03-18T18:33:16Z,task1,30,100,2,n0Sc4wcz,dotplot,non-master,0.995022
1,30,70,bonds,2021-03-18T18:34:44Z,task1,1,70,2,L7SBxoYt,hops,non-master,0.847032
1,70,30,stocks,2021-03-18T18:37:50Z,task1,30,70,2,13ALfEli,point,non-master,0.847032
1,60,40,bonds,2021-03-18T18:40:49Z,task1,1,40,2,KJtTnWx0,dotplot,non-master,0.6990419999999999
1,100,0,stocks,2021-03-18T18:38:02Z,task1,30,100,2,Fk9KAr2Z,hopsdist,non-master,0.995022
1,60,40,stocks,2021-03-18T18:47:39Z,task1,1,60,2,HMvodXiB,interval,non-master,0.797702
1,100,0,stocks,2021-03-18T18:38:33Z,task1,30,100,2,rvf4nZOP,hops,non-master,0.995022
1,0,100,bonds,2021-03-18T18:42:24Z,task1,30,100,2,9guVNGGC,dotplot,non-master,0.995022
1,0,100,bonds,2021-03-18T18:44:17Z,task1,30,100,2,tvLQoi4G,barchart,non-master,0.995022
1,10,90,bonds,2021-03-18T18:41:58Z,task1,1,90,2,tQDYxZ81,hops,non-master,0.945692
1,90,10,stocks,2021-03-18T18:43:51Z,task1,30,90,2,ayPyXGjo,barchart,non-master,0.945692
1,75,25,stocks,2021-03-18T18:49:16Z,task1,30,75,2,yVncI91m,barchart,non-master,0.8716969999999999
1,0,100,bonds,2021-03-18T18:48:35Z,task1,30,100,2,3Vuu6iKT,dotplot,non-master,0.995022
1,75,25,bonds,2021-03-18T18:52:18Z,task1,1,25,2,UjjJWjHQ,barchart,non-master,0.625047
1,0,100,bonds,2021-03-18T18:56:00Z,task1,30,100,2,ERx33R94,point,non-master,0.995022
1,80,20,stocks,2021-03-18T18:53:20Z,task1,30,80,2,n2ToGPvU,dotplot,non-master,0.896362
1,60,40,stocks,2021-03-18T18:55:18Z,task1,1,60,2,pTQ62b0l,dotplot,non-master,0.797702
1,0,100,bonds,2021-03-18T19:05:55Z,task1,30,100,2,M2wTjbSE,point,non-master,0.995022
1,0,100,bonds,2021-03-18T19:06:26Z,task1,30,100,2,HJs83Q8g,interval,non-master,0.995022
1,100,0,stocks,2021-03-18T19:16:26Z,task1,30,100,2,8dTEvjO4,hopsdist,non-master,0.995022
1,20,80,stocks,2021-03-18T19:23:45Z,task1,1,20,2,KWDgbGm4,interval,non-master,0.600382
1,100,0,stocks,2021-03-18T19:29:17Z,task1,30,100,2,UJcVd2TG,hops,non-master,0.995022
1,40,60,bonds,2021-03-18T19:35:56Z,task1,1,60,2,ApM8otwl,hopsdist,non-master,0.797702
1,65,35,stocks,2021-03-18T19:50:02Z,task1,30,65,2,6AXFCdZ9,interval,non-master,0.8223670000000001
1,0,100,bonds,2021-03-18T19:49:28Z,task1,30,100,2,CWm8UHdR,point,non-master,0.995022
1,100,0,stocks,2021-03-18T19:50:38Z,task1,30,100,2,qEtWBV4q,dotplot,non-master,0.995022
1,17,83,stocks,2021-03-18T19:52:58Z,task1,30,17,2,990j0a1g,dotplot,non-master,0.585583
1,40,60,bonds,2021-03-18T19:51:00Z,task1,30,60,2,i1ThzWu9,barchart,non-master,0.797702
1,32,68,bonds,2021-03-18T19:54:11Z,task1,1,68,2,3HTa4C3w,dotplot,non-master,0.837166
1,32,68,bonds,2021-03-18T20:49:39Z,task1,1,68,2,f2gacKfC,point,non-master,0.837166
1,0,100,bonds,2021-03-18T21:38:43Z,task1,30,100,2,MDgpushP,hops,non-master,0.995022
1,20,80,stocks,2021-03-18T21:40:41Z,task1,1,20,2,g1VQzaaH,point,non-master,0.600382
1,90,10,stocks,2021-03-18T21:48:08Z,task1,30,90,2,I4DYQ30E,barchart,non-master,0.945692
1,25,75,stocks,2021-03-18T21:44:35Z,task1,1,25,2,7oAfixKC,density,non-master,0.625047
1,40,60,bonds,2021-03-18T21:51:39Z,task1,1,60,2,xDD5eppb,point,non-master,0.797702
1,25,75,bonds,2021-03-18T21:46:11Z,task1,1,75,2,8ObNrSLP,hops,non-master,0.8716969999999999
1,10,90,bonds,2021-03-18T21:57:17Z,task1,30,90,2,EQKY3iUK,hopsdist,non-master,0.945692
1,20,80,bonds,2021-03-18T22:13:16Z,task1,1,80,2,F9sXiaez,barchart,non-master,0.896362
1,80,20,bonds,2021-03-18T22:14:45Z,task1,1,20,2,WpvHJU0u,barchart,non-master,0.600382
1,0,100,bonds,2021-03-18T22:16:41Z,task1,30,100,2,7EoLeJB8,barchart,non-master,0.995022
1,85,15,stocks,2021-03-18T22:23:17Z,task1,1,85,2,N1Sd7DgS,barchart,non-master,0.921027
1,0,100,bonds,2021-03-18T22:35:36Z,task1,30,100,2,bvD5GSTE,hopsdist,non-master,0.995022
1,20,80,bonds,2021-03-18T22:50:27Z,task1,1,80,2,9ELOvUK7,barchart,non-master,0.896362
1,60,40,stocks,2021-03-18T22:55:37Z,task1,30,60,2,J68xlxT0,density,non-master,0.797702
1,35,65,bonds,2021-03-18T22:57:46Z,task1,30,65,2,6bPeDxK2,point,non-master,0.8223670000000001
2,80,20,stocks,2021-03-14T18:10:35Z,task1,5,80,3,bD48Dkqx,hops,master,0.896362
2,60,40,bonds,2021-03-14T18:46:21Z,task1,25,40,3,eQFXhCnI,hops,master,0.6990419999999999
2,35,65,bonds,2021-03-14T19:00:19Z,task1,5,65,3,HnGQuT00,point,master,0.8223670000000001
2,0,100,bonds,2021-03-14T18:53:07Z,task1,15,100,3,Ks0A1NpT,barchart,master,0.995022
2,90,10,bonds,2021-03-15T01:32:04Z,task1,20,10,3,M5LqR4zT,barchart,master,0.551052
2,40,60,stocks,2021-03-15T01:21:45Z,task1,5,40,3,3ndBz7Qo,table,master,0.6990419999999999
2,0,100,bonds,2021-03-15T01:23:12Z,task1,25,100,3,AWr1hgkv,hopsdist,master,0.995022
2,100,0,stocks,2021-03-15T01:27:33Z,task1,25,100,3,CdUu1H6o,interval,master,0.995022
2,8,92,bonds,2021-03-15T01:39:28Z,task1,25,92,3,zPh3til0,table,master,0.955558
2,12,88,stocks,2021-03-15T04:19:38Z,task1,20,12,3,qjKh7UVK,dotplot,master,0.560918
2,100,0,stocks,2021-03-15T04:08:55Z,task1,25,100,3,0kdSrEo1,hops,master,0.995022
2,70,30,bonds,2021-03-15T03:59:49Z,task1,20,30,3,NtGf92sF,hops,master,0.6497120000000001
2,30,70,bonds,2021-03-15T04:18:41Z,task1,5,70,3,s4Q3qpf8,density,master,0.847032
2,30,70,stocks,2021-03-15T04:19:24Z,task1,15,30,3,wcNpYsey,table,master,0.6497120000000001
2,5,95,bonds,2021-03-15T04:19:44Z,task1,25,95,3,jRfV99uU,interval,master,0.9703569999999999
2,12,88,stocks,2021-03-15T04:19:44Z,task1,20,12,3,vfzDKPXv,point,master,0.560918
2,40,60,stocks,2021-03-15T04:20:06Z,task1,10,40,3,kNKuLFG1,dotplot,master,0.6990419999999999
2,20,80,bonds,2021-03-15T04:19:03Z,task1,15,80,3,zmUvANDx,interval,master,0.896362
2,70,30,stocks,2021-03-15T04:19:07Z,task1,25,70,3,benynrvy,density,master,0.847032
2,80,20,stocks,2021-03-15T04:32:15Z,task1,25,80,3,ebn3H4dp,density,master,0.896362
2,0,100,bonds,2021-03-15T04:31:55Z,task1,25,100,3,9WnJN1l8,dotplot,master,0.995022
2,15,85,bonds,2021-03-15T04:37:49Z,task1,15,85,3,Ezv2ERqp,dotplot,master,0.921027
2,30,70,bonds,2021-03-15T05:34:03Z,task1,15,70,3,ybFQHjKq,density,master,0.847032
2,70,30,stocks,2021-03-15T06:12:14Z,task1,20,70,3,F5VIGNAk,hopsdist,master,0.847032
2,15,85,bonds,2021-03-15T23:08:58Z,task1,15,85,3,E59UVtDr,point,master,0.921027
2,80,20,stocks,2021-03-15T09:50:20Z,task1,15,80,3,v2e8aGQ4,point,master,0.896362
2,35,65,bonds,2021-03-15T10:08:49Z,task1,20,65,3,YiuoCenX,table,master,0.8223670000000001
2,100,0,stocks,2021-03-15T11:58:32Z,task1,10,100,3,ZAoHkw0a,hops,master,0.995022
2,100,0,stocks,2021-03-15T13:26:27Z,task1,10,100,3,M45OaFvP,dotplot,master,0.995022
2,100,0,stocks,2021-03-15T13:29:44Z,task1,15,100,3,iqmer3KI,point,master,0.995022
2,20,80,stocks,2021-03-15T13:50:13Z,task1,15,20,3,T7HR6iyi,density,master,0.600382
2,0,100,bonds,2021-03-15T19:58:29Z,task1,10,100,3,rcY6S9oO,dotplot,master,0.995022
2,90,10,bonds,2021-03-15T20:05:28Z,task1,25,10,3,lNOCYGhO,dotplot,master,0.551052
2,70,30,stocks,2021-03-15T20:03:07Z,task1,10,70,3,140n4mbs,hops,master,0.847032
2,100,0,stocks,2021-03-15T20:37:51Z,task1,5,100,3,f5LKgqpQ,point,master,0.995022
2,0,100,bonds,2021-03-15T22:12:51Z,task1,20,100,3,DBQIKx8Z,table,master,0.995022
2,70,30,stocks,2021-03-16T04:41:32Z,task1,15,70,3,39ZWzf76,dotplot,master,0.847032
2,35,65,bonds,2021-03-16T04:55:51Z,task1,5,65,3,AR0XBZIP,interval,master,0.8223670000000001
2,0,100,bonds,2021-03-16T14:31:02Z,task1,20,100,3,fzvUmShi,point,master,0.995022
2,35,65,bonds,2021-03-16T18:56:31Z,task1,5,65,3,ISxZ2FH5,hops,master,0.8223670000000001
2,100,0,stocks,2021-03-16T19:18:48Z,task1,10,100,3,ixnlV8AS,table,non-master,0.995022
2,70,30,stocks,2021-03-17T12:59:01Z,task1,5,70,3,kcjVVfCK,table,non-master,0.847032
2,100,0,stocks,2021-03-17T13:01:55Z,task1,20,100,3,Es5ER1YT,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-17T13:06:01Z,task1,20,100,3,6ZVU5hiB,barchart,non-master,0.995022
2,88,12,stocks,2021-03-17T13:31:23Z,task1,5,88,3,xCjrtzRP,density,non-master,0.935826
2,5,95,stocks,2021-03-17T14:33:28Z,task1,5,5,3,1C6DBLUa,hops,non-master,0.526387
2,25,75,bonds,2021-03-17T13:46:18Z,task1,5,75,3,7ucyRcab,hopsdist,non-master,0.8716969999999999
2,75,25,stocks,2021-03-17T13:55:32Z,task1,5,75,3,TF24R4Vr,point,non-master,0.8716969999999999
2,75,25,stocks,2021-03-17T14:26:57Z,task1,5,75,3,JRSkVids,hopsdist,non-master,0.8716969999999999
2,20,80,bonds,2021-03-17T14:42:09Z,task1,10,80,3,EACALwsH,barchart,non-master,0.896362
2,10,90,bonds,2021-03-17T15:22:39Z,task1,25,90,3,bijkrN4x,interval,non-master,0.945692
2,100,0,stocks,2021-03-17T16:24:41Z,task1,10,100,3,UhLgT1NF,hops,non-master,0.995022
2,80,20,bonds,2021-03-17T16:28:12Z,task1,10,20,3,HYZzEL2u,dotplot,non-master,0.600382
2,100,0,stocks,2021-03-17T16:27:25Z,task1,15,100,3,VdYpbJUh,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-17T16:32:44Z,task1,25,100,3,sXf1t2TC,table,non-master,0.995022
2,100,0,stocks,2021-03-17T16:44:47Z,task1,10,100,3,a3sNCAlt,point,non-master,0.995022
2,76,24,stocks,2021-03-17T16:45:56Z,task1,25,76,3,WeLeVmdO,hops,non-master,0.87663
2,0,100,bonds,2021-03-17T16:38:56Z,task1,15,100,3,651zZLZY,dotplot,non-master,0.995022
2,75,25,stocks,2021-03-17T17:07:53Z,task1,15,75,3,tPX21tz0,barchart,non-master,0.8716969999999999
2,100,0,stocks,2021-03-17T17:08:11Z,task1,15,100,3,Wx6qtrFR,density,non-master,0.995022
2,70,30,stocks,2021-03-17T17:16:43Z,task1,20,70,3,xjaSiYlq,dotplot,non-master,0.847032
2,80,20,stocks,2021-03-17T17:22:48Z,task1,5,80,3,BdNwuYY3,dotplot,non-master,0.896362
2,80,20,stocks,2021-03-17T17:28:03Z,task1,20,80,3,gkKtpet7,table,non-master,0.896362
2,5,95,bonds,2021-03-17T17:32:08Z,task1,25,95,3,GbheV3mJ,density,non-master,0.9703569999999999
2,100,0,stocks,2021-03-17T17:30:14Z,task1,20,100,3,g88DapTc,hopsdist,non-master,0.995022
2,0,100,bonds,2021-03-17T17:38:02Z,task1,15,100,3,eMUmMQGE,point,non-master,0.995022
2,0,100,bonds,2021-03-17T17:52:03Z,task1,20,100,3,B2HV6UdE,density,non-master,0.995022
2,25,75,bonds,2021-03-17T17:58:31Z,task1,5,75,3,5WKDa2Ef,table,non-master,0.8716969999999999
2,55,45,stocks,2021-03-17T17:55:16Z,task1,5,55,3,nJAP5Ncc,barchart,non-master,0.773037
2,70,30,bonds,2021-03-17T17:59:22Z,task1,10,30,3,49IVMYWn,point,non-master,0.6497120000000001
2,0,100,bonds,2021-03-17T18:01:47Z,task1,20,100,3,IsnM1aVU,hops,non-master,0.995022
2,50,50,bonds,2021-03-17T20:58:24Z,task1,20,50,3,DxOS1qMI,table,non-master,0.748372
2,0,100,bonds,2021-03-17T20:53:32Z,task1,25,100,3,FV3btokM,point,non-master,0.995022
2,90,10,stocks,2021-03-17T20:54:12Z,task1,15,90,3,LxXewOKB,dotplot,non-master,0.945692
2,0,100,bonds,2021-03-17T20:56:18Z,task1,25,100,3,oUs9Mfce,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-17T21:02:56Z,task1,25,100,3,f4xt2odB,point,non-master,0.995022
2,15,85,bonds,2021-03-17T21:00:36Z,task1,15,85,3,7VJnbhrH,hopsdist,non-master,0.921027
2,6,94,bonds,2021-03-17T20:56:52Z,task1,15,94,3,RGkwBCD7,hops,non-master,0.9654240000000001
2,20,80,stocks,2021-03-17T20:59:44Z,task1,10,20,3,xIEzpaRA,interval,non-master,0.600382
2,100,0,stocks,2021-03-17T21:07:16Z,task1,25,100,3,NYIo95xY,table,non-master,0.995022
2,90,10,stocks,2021-03-17T21:09:32Z,task1,20,90,3,GkcZEM1X,table,non-master,0.945692
2,0,100,stocks,2021-03-17T21:15:12Z,task1,20,0,3,qrOdbxJw,dotplot,non-master,0.501722
2,100,0,stocks,2021-03-17T21:38:21Z,task1,15,100,3,biD53yQS,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-17T21:53:30Z,task1,15,100,3,FCqfkdPd,dotplot,non-master,0.995022
2,0,100,bonds,2021-03-17T21:53:32Z,task1,20,100,3,5DZhfrMX,interval,non-master,0.995022
2,30,70,bonds,2021-03-17T21:58:03Z,task1,25,70,3,TLjfV7aD,hopsdist,non-master,0.847032
2,22,78,stocks,2021-03-17T22:17:02Z,task1,25,22,3,CiXTsREp,density,non-master,0.610248
2,65,35,stocks,2021-03-17T22:23:31Z,task1,20,65,3,IhtyQEo6,density,non-master,0.8223670000000001
2,80,20,stocks,2021-03-17T22:48:04Z,task1,15,80,3,DONO5fOK,point,non-master,0.896362
2,20,80,bonds,2021-03-18T01:02:14Z,task1,5,80,3,wk2kZpQp,barchart,non-master,0.896362
2,100,0,bonds,2021-03-18T01:02:52Z,task1,5,0,3,2rMOynRc,interval,non-master,0.501722
2,0,100,bonds,2021-03-18T01:04:23Z,task1,15,100,3,RJ0yK39m,hopsdist,non-master,0.995022
2,19,81,stocks,2021-03-18T01:18:50Z,task1,15,19,3,aLzBpinz,barchart,non-master,0.595449
2,0,100,bonds,2021-03-18T01:16:32Z,task1,20,100,3,LvaztNSx,interval,non-master,0.995022
2,40,60,stocks,2021-03-18T01:12:40Z,task1,5,40,3,Rxuytkvq,barchart,non-master,0.6990419999999999
2,20,80,bonds,2021-03-18T01:16:37Z,task1,10,80,3,yTxbkwCa,interval,non-master,0.896362
2,1,99,bonds,2021-03-18T01:17:39Z,task1,10,99,3,3a63mASS,hopsdist,non-master,0.990089
2,90,10,stocks,2021-03-18T01:19:09Z,task1,10,90,3,hnADzc3k,hopsdist,non-master,0.945692
2,0,100,bonds,2021-03-18T01:20:41Z,task1,20,100,3,mxVQAeko,barchart,non-master,0.995022
2,8,92,bonds,2021-03-18T01:23:18Z,task1,15,92,3,azCvgawo,interval,non-master,0.955558
2,94,6,stocks,2021-03-18T01:34:46Z,task1,15,94,3,sAmbOGvp,interval,non-master,0.9654240000000001
2,20,80,bonds,2021-03-18T01:24:45Z,task1,5,80,3,jjVRkJbo,hopsdist,non-master,0.896362
2,80,20,stocks,2021-03-18T01:38:19Z,task1,15,80,3,JSjHZMdQ,barchart,non-master,0.896362
2,25,75,bonds,2021-03-18T01:42:09Z,task1,5,75,3,zjbadj2T,interval,non-master,0.8716969999999999
2,75,25,stocks,2021-03-18T01:49:58Z,task1,10,75,3,n6Fb15Be,interval,non-master,0.8716969999999999
2,90,10,stocks,2021-03-18T01:53:03Z,task1,15,90,3,LiUSBIbs,hopsdist,non-master,0.945692
2,60,40,bonds,2021-03-18T02:03:28Z,task1,5,40,3,bfKHFfR8,hopsdist,non-master,0.6990419999999999
2,11,89,bonds,2021-03-18T02:10:08Z,task1,20,89,3,qw7Y3WE6,hopsdist,non-master,0.940759
2,85,15,stocks,2021-03-18T02:54:33Z,task1,25,85,3,X4DUFLzy,barchart,non-master,0.921027
